transfer_created_by_customer_time,transfer_received_by_tw_time,transfer_converted_time,transfer_sent_out_by_tw_time,transfer_delivered_to_customer_time,payment_method
10/31/2015 9:27:32,11/3/2015 11:45:09,11/3/2015 11:50:38,11/3/2015 12:06:08,11/3/2015 12:21:08,A
6/25/2015 12:08:19,7/2/2015 16:49:50,7/2/2015 17:25:01,7/2/2015 17:39:04,7/2/2015 17:54:04,A
1/29/2015 20:55:02,2/2/2015 10:40:38,2/2/2015 11:43:36,2/2/2015 12:04:13,2/2/2015 12:19:13,A
9/20/2015 20:02:46,9/22/2015 11:35:10,9/22/2015 11:47:35,9/22/2015 12:10:06,9/22/2015 12:25:06,A
8/23/2015 19:21:43,8/25/2015 13:05:19,8/25/2015 13:12:19,8/25/2015 13:35:07,8/25/2015 13:50:07,A
2/11/2015 19:03:51,2/13/2015 11:31:03,2/13/2015 11:55:30,2/13/2015 12:01:09,2/13/2015 12:16:09,A
10/13/2015 16:30:49,10/15/2015 11:39:59,10/15/2015 11:45:43,10/15/2015 19:02:02,10/15/2015 19:17:02,A
10/5/2015 18:41:56,10/7/2015 12:00:02,10/7/2015 12:15:40,10/7/2015 12:23:00,10/7/2015 12:38:00,A
5/27/2015 20:12:49,5/29/2015 14:01:56,5/29/2015 14:06:32,5/29/2015 14:20:02,5/29/2015 14:35:02,A
3/11/2015 17:34:07,3/20/2015 12:15:54,3/20/2015 13:12:22,3/20/2015 13:25:26,3/20/2015 13:40:26,A
7/15/2015 15:18:09,7/17/2015 12:07:38,7/17/2015 12:29:20,7/17/2015 12:46:27,7/17/2015 13:01:27,A
9/13/2015 18:51:50,9/15/2015 12:10:06,9/15/2015 12:17:38,9/15/2015 12:32:02,9/15/2015 12:47:02,A
5/7/2015 19:18:49,5/11/2015 11:58:42,5/11/2015 12:07:14,5/11/2015 12:24:34,5/11/2015 12:39:34,A
2/12/2015 18:05:20,2/16/2015 11:12:53,2/16/2015 12:05:10,2/16/2015 12:20:56,2/16/2015 12:35:56,A
1/27/2015 8:26:20,1/30/2015 16:15:46,1/30/2015 16:29:23,1/30/2015 16:43:57,1/30/2015 16:58:57,A
8/24/2015 10:39:18,8/26/2015 13:12:03,8/26/2015 13:26:04,8/26/2015 13:34:00,8/26/2015 13:49:00,A
5/2/2015 19:33:49,5/5/2015 12:50:32,5/7/2015 14:08:56,5/7/2015 14:29:07,5/7/2015 14:44:07,A
7/24/2015 9:53:21,7/27/2015 12:50:07,7/27/2015 13:18:34,7/27/2015 13:24:01,7/27/2015 13:39:01,A
1/13/2015 16:33:37,1/16/2015 9:19:29,1/16/2015 19:08:30,1/16/2015 19:17:07,1/16/2015 19:32:07,A
3/12/2015 13:04:41,3/12/2015 13:04:42,3/12/2015 13:04:42,3/12/2015 13:04:43,3/12/2015 13:19:43,C
1/25/2015 12:00:26,1/27/2015 11:20:40,1/27/2015 12:00:46,1/27/2015 12:17:23,1/27/2015 12:32:23,A
3/11/2015 16:52:55,3/13/2015 11:52:21,3/13/2015 11:58:53,3/13/2015 12:10:32,3/13/2015 12:25:32,A
9/10/2015 8:29:16,9/11/2015 12:17:30,9/11/2015 12:39:44,9/11/2015 12:53:04,9/11/2015 13:08:04,A
9/9/2015 7:02:52,9/10/2015 13:00:02,9/10/2015 13:00:54,9/10/2015 13:13:32,9/10/2015 13:28:32,A
5/8/2015 7:22:33,5/11/2015 11:59:22,5/11/2015 12:07:14,5/11/2015 12:24:36,5/11/2015 12:39:36,A
3/13/2015 17:44:32,3/17/2015 11:03:39,3/17/2015 11:59:12,3/17/2015 12:21:00,3/17/2015 12:36:00,A
12/3/2015 22:15:40,12/7/2015 11:44:14,12/7/2015 11:52:03,12/7/2015 14:46:02,12/7/2015 15:01:02,A
2/1/2015 9:43:24,2/2/2015 9:33:21,2/2/2015 10:24:58,2/2/2015 10:40:38,2/2/2015 10:55:38,C
5/25/2015 21:40:42,5/27/2015 11:45:17,5/27/2015 12:07:23,5/27/2015 13:47:09,5/27/2015 14:02:09,A
1/9/2015 8:57:18,1/13/2015 11:05:13,1/13/2015 11:50:14,1/13/2015 11:55:20,1/13/2015 12:10:20,A
7/31/2015 10:12:58,8/3/2015 11:50:01,8/3/2015 11:56:09,8/3/2015 12:32:01,8/3/2015 12:47:01,A
12/7/2015 18:14:32,12/9/2015 11:37:01,12/9/2015 11:51:11,12/9/2015 12:03:03,12/9/2015 12:18:03,A
9/6/2015 18:27:06,9/8/2015 12:06:51,9/8/2015 12:08:06,9/8/2015 12:41:00,9/8/2015 12:56:00,A
12/6/2015 19:56:51,12/8/2015 12:05:17,12/8/2015 12:18:38,12/8/2015 12:36:02,12/8/2015 12:51:02,A
9/2/2015 9:45:09,9/3/2015 13:35:06,9/3/2015 14:14:55,9/3/2015 14:29:00,9/3/2015 14:44:00,A
2/2/2015 20:08:07,2/4/2015 11:05:31,2/4/2015 11:19:52,2/4/2015 11:30:18,2/4/2015 11:45:18,A
9/23/2015 21:30:40,9/25/2015 11:45:02,9/25/2015 11:54:42,9/25/2015 12:11:02,9/25/2015 12:26:02,A
11/2/2015 19:08:02,11/4/2015 12:50:00,11/4/2015 13:16:00,11/4/2015 13:37:00,11/4/2015 13:52:00,A
8/25/2015 13:10:23,8/26/2015 13:11:58,8/26/2015 13:26:04,8/26/2015 13:34:05,8/26/2015 13:49:05,A
7/10/2015 15:35:15,7/14/2015 12:40:04,7/14/2015 13:10:29,7/14/2015 13:16:06,7/14/2015 13:31:06,A
9/24/2015 21:56:43,9/28/2015 12:45:05,9/28/2015 12:48:29,9/28/2015 13:00:29,9/28/2015 13:15:29,A
10/27/2015 0:19:20,10/29/2015 12:10:05,10/29/2015 12:15:09,10/29/2015 12:25:01,10/29/2015 12:40:01,A
10/13/2015 19:50:03,10/15/2015 11:39:59,10/15/2015 12:06:08,10/15/2015 12:16:05,10/15/2015 12:31:05,A
11/26/2015 7:30:51,11/27/2015 10:44:55,11/27/2015 10:55:34,11/27/2015 11:14:17,11/27/2015 11:29:17,A
1/29/2015 18:01:21,2/2/2015 10:38:49,2/5/2015 10:40:02,2/5/2015 10:59:25,2/5/2015 11:14:25,A
4/16/2015 10:32:54,4/20/2015 12:04:13,4/20/2015 12:14:42,4/20/2015 12:41:26,4/20/2015 12:56:26,A
3/14/2015 21:11:25,3/18/2015 11:36:41,3/18/2015 12:20:34,3/18/2015 12:40:14,3/18/2015 12:55:14,A
2/1/2015 16:14:36,2/3/2015 11:45:56,2/3/2015 12:53:10,2/3/2015 13:05:00,2/3/2015 13:20:00,A
6/29/2015 20:53:11,7/1/2015 12:55:04,7/1/2015 12:57:50,7/1/2015 13:23:00,7/1/2015 13:38:00,A
8/11/2015 9:17:49,8/12/2015 13:22:03,8/12/2015 13:35:28,8/12/2015 13:46:04,8/12/2015 14:01:04,A
8/11/2015 12:31:03,8/13/2015 12:45:02,8/13/2015 12:57:29,8/13/2015 13:05:01,8/13/2015 13:20:01,A
9/7/2015 14:42:33,9/10/2015 13:00:00,9/10/2015 13:00:54,9/10/2015 13:13:36,9/10/2015 13:28:36,A
1/6/2015 11:59:38,1/6/2015 11:59:39,1/6/2015 11:59:43,1/6/2015 11:59:44,1/6/2015 12:14:44,C
11/10/2015 22:47:03,11/12/2015 13:13:08,11/12/2015 14:50:55,11/12/2015 15:08:02,11/12/2015 15:23:02,A
8/5/2015 10:53:45,8/10/2015 13:50:00,8/10/2015 13:53:27,8/10/2015 14:02:03,8/10/2015 14:17:03,A
12/28/2015 11:33:06,12/28/2015 11:48:43,12/28/2015 11:53:02,12/28/2015 12:02:01,12/28/2015 12:17:01,B
4/7/2015 10:52:12,4/8/2015 10:57:17,4/8/2015 11:41:00,4/8/2015 11:52:49,4/8/2015 12:07:49,A
4/19/2015 21:11:33,4/21/2015 11:42:07,4/21/2015 12:26:36,4/21/2015 13:06:48,4/21/2015 13:21:48,A
7/14/2015 18:59:56,7/16/2015 12:47:23,7/16/2015 13:05:21,7/16/2015 13:17:05,7/16/2015 13:32:05,A
5/22/2015 12:10:42,5/27/2015 11:45:18,5/27/2015 12:07:23,5/27/2015 13:47:12,5/27/2015 14:02:12,A
7/25/2015 20:17:59,7/28/2015 13:31:45,7/28/2015 13:33:18,7/28/2015 14:18:02,7/28/2015 14:33:02,A
10/28/2015 16:09:49,10/30/2015 13:45:03,10/30/2015 13:55:09,10/30/2015 14:16:01,10/30/2015 14:31:01,A
8/12/2015 18:16:25,8/14/2015 11:45:04,8/14/2015 12:00:04,8/14/2015 12:07:02,8/14/2015 12:22:02,A
10/2/2015 13:51:56,10/6/2015 12:24:52,10/6/2015 12:51:38,10/6/2015 12:58:01,10/6/2015 13:13:01,A
12/22/2015 14:52:33,12/22/2015 15:05:07,12/22/2015 15:20:55,12/22/2015 15:32:00,12/22/2015 15:47:00,B
11/20/2015 14:55:52,11/24/2015 11:50:01,11/24/2015 11:55:28,11/24/2015 12:15:05,11/24/2015 12:30:05,A
4/27/2015 15:20:56,4/29/2015 10:57:38,4/29/2015 11:54:10,4/29/2015 12:09:38,4/29/2015 12:24:38,A
12/19/2015 12:05:54,12/29/2015 14:10:10,12/29/2015 14:33:41,12/29/2015 14:40:06,12/29/2015 14:55:06,A
9/17/2015 13:37:27,9/21/2015 14:35:03,9/21/2015 14:36:22,9/21/2015 15:04:38,9/21/2015 15:19:38,A
11/1/2015 10:05:28,11/3/2015 11:45:04,11/3/2015 11:50:38,11/3/2015 12:06:06,11/3/2015 12:21:06,A
5/31/2015 18:28:46,6/2/2015 12:50:16,6/2/2015 13:34:40,6/2/2015 13:57:01,6/2/2015 14:12:01,A
6/23/2015 7:13:27,6/25/2015 12:50:03,6/25/2015 12:58:50,6/25/2015 13:10:01,6/25/2015 13:25:01,A
9/15/2015 17:00:28,9/17/2015 12:12:02,9/17/2015 12:46:58,9/17/2015 13:02:35,9/17/2015 13:17:35,A
5/18/2015 17:11:45,5/20/2015 11:13:41,5/20/2015 11:48:30,5/20/2015 11:59:10,5/20/2015 12:14:10,A
9/14/2015 15:05:58,9/16/2015 14:25:54,9/16/2015 14:46:26,9/16/2015 14:59:28,9/16/2015 15:14:28,C
9/28/2015 10:04:36,9/29/2015 13:07:19,9/29/2015 13:13:03,9/29/2015 13:20:22,9/29/2015 13:35:22,A
6/1/2015 19:39:45,6/3/2015 11:55:04,6/4/2015 16:45:28,6/4/2015 16:55:02,6/4/2015 17:10:02,A
12/21/2015 7:20:24,12/23/2015 11:48:59,12/23/2015 11:55:02,12/23/2015 12:04:01,12/23/2015 12:19:01,A
7/30/2015 8:54:45,8/3/2015 12:00:11,8/5/2015 12:12:12,8/5/2015 12:33:00,8/5/2015 12:48:00,A
2/24/2015 13:50:17,3/6/2015 10:19:06,3/10/2015 13:20:04,3/10/2015 13:36:02,3/10/2015 13:51:02,A
11/26/2015 19:07:21,11/30/2015 11:58:00,11/30/2015 12:10:39,11/30/2015 12:26:02,11/30/2015 12:41:02,A
11/24/2015 8:20:35,11/26/2015 12:50:00,11/26/2015 12:59:29,11/26/2015 13:27:03,11/26/2015 13:42:03,A
12/21/2015 9:11:06,12/22/2015 10:41:05,12/22/2015 11:11:05,12/22/2015 11:25:03,12/22/2015 11:40:03,A
6/16/2015 8:54:31,6/18/2015 12:58:15,6/18/2015 13:28:57,6/18/2015 13:40:04,6/18/2015 13:55:04,A
2/16/2015 12:57:16,2/16/2015 12:57:17,2/16/2015 12:57:17,2/16/2015 12:57:17,2/16/2015 13:12:17,C
12/23/2015 20:35:37,12/29/2015 13:38:00,12/29/2015 13:52:59,12/29/2015 14:01:03,12/29/2015 14:16:03,A
1/15/2015 23:27:11,1/20/2015 12:45:30,1/20/2015 13:09:57,1/20/2015 17:24:42,1/20/2015 17:39:42,A
1/12/2015 20:55:45,1/14/2015 10:41:31,1/14/2015 11:46:12,1/14/2015 12:06:01,1/14/2015 12:21:01,A
10/14/2015 20:34:13,10/16/2015 12:50:11,10/16/2015 12:54:11,10/16/2015 13:02:01,10/16/2015 13:17:01,A
1/21/2015 14:10:05,1/23/2015 11:06:59,1/26/2015 7:37:14,1/26/2015 8:02:59,1/26/2015 8:17:59,A
6/25/2015 8:29:37,6/29/2015 11:55:05,6/29/2015 12:09:02,6/29/2015 12:22:04,6/29/2015 12:37:04,A
10/27/2015 14:13:10,10/30/2015 13:45:03,10/30/2015 13:55:09,10/30/2015 14:16:02,10/30/2015 14:31:02,A
6/1/2015 18:36:22,6/3/2015 11:55:11,6/3/2015 12:39:40,6/3/2015 12:59:01,6/3/2015 13:14:01,A
11/26/2015 11:00:17,11/27/2015 10:54:13,12/3/2015 8:43:58,12/3/2015 8:55:20,12/3/2015 9:10:20,A
4/30/2015 12:01:26,5/5/2015 12:50:46,5/5/2015 13:14:35,5/5/2015 13:27:05,5/5/2015 13:42:05,A
7/10/2015 9:13:15,7/14/2015 12:40:02,7/14/2015 13:10:29,7/14/2015 13:16:00,7/14/2015 13:31:00,A
6/23/2015 13:50:40,6/25/2015 12:50:01,6/25/2015 12:58:50,6/25/2015 13:10:01,6/25/2015 13:25:01,A
2/5/2015 4:29:51,2/6/2015 12:24:46,2/6/2015 12:35:30,2/6/2015 12:53:13,2/6/2015 13:08:13,A
2/27/2015 21:59:53,3/11/2015 15:02:08,3/11/2015 15:40:46,3/11/2015 15:54:43,3/11/2015 16:09:43,A
8/1/2015 10:12:00,8/4/2015 12:55:06,8/4/2015 13:02:17,8/4/2015 13:12:00,8/4/2015 13:27:00,A
12/5/2015 21:25:16,12/11/2015 10:38:00,12/11/2015 10:47:34,12/11/2015 11:09:00,12/11/2015 11:24:00,A
8/25/2015 14:55:43,8/27/2015 11:05:13,8/27/2015 11:44:34,8/27/2015 11:51:07,8/27/2015 12:06:07,A
2/23/2015 18:19:13,2/25/2015 12:35:08,2/25/2015 12:44:38,2/25/2015 12:49:54,2/25/2015 13:04:54,A
10/26/2015 9:06:26,10/28/2015 11:46:56,10/28/2015 12:04:49,10/28/2015 12:16:55,10/28/2015 12:31:55,A
6/12/2015 15:35:58,6/16/2015 13:45:01,6/16/2015 13:46:48,6/16/2015 13:56:03,6/16/2015 14:11:03,A
7/2/2015 17:34:57,7/6/2015 11:50:09,7/6/2015 12:29:01,7/6/2015 13:31:05,7/6/2015 13:46:05,A
7/27/2015 16:05:46,7/29/2015 12:08:38,7/29/2015 12:41:57,7/29/2015 12:50:00,7/29/2015 13:05:00,A
1/20/2015 8:40:06,1/21/2015 10:18:07,1/21/2015 10:46:31,1/22/2015 7:31:19,1/22/2015 7:46:19,A
6/1/2015 16:11:09,6/3/2015 11:55:02,6/3/2015 12:39:40,6/3/2015 12:59:06,6/3/2015 13:14:06,A
5/29/2015 12:23:45,6/2/2015 12:50:06,6/2/2015 13:34:40,6/2/2015 13:57:01,6/2/2015 14:12:01,A
6/24/2015 20:23:33,6/26/2015 13:40:04,6/26/2015 14:16:18,6/26/2015 14:29:02,6/26/2015 14:44:02,A
7/21/2015 16:38:01,7/23/2015 13:30:05,7/31/2015 17:17:17,7/31/2015 17:25:01,7/31/2015 17:40:01,A
11/12/2015 12:12:14,11/16/2015 13:45:05,11/16/2015 13:59:08,11/16/2015 14:05:01,11/16/2015 14:20:01,A
12/3/2015 20:20:25,12/7/2015 12:41:56,12/7/2015 17:17:46,12/7/2015 17:27:18,12/7/2015 17:42:18,C
1/28/2015 18:38:48,1/30/2015 10:47:37,1/30/2015 11:29:51,1/30/2015 11:48:35,1/30/2015 12:03:35,A
4/9/2015 23:09:50,4/14/2015 11:38:49,4/14/2015 12:07:12,4/14/2015 12:21:41,4/14/2015 12:36:41,A
6/20/2015 9:51:40,6/23/2015 12:45:04,6/23/2015 13:38:31,6/23/2015 13:48:02,6/23/2015 14:03:02,A
1/29/2015 9:13:15,2/2/2015 10:38:40,2/2/2015 17:29:04,2/2/2015 17:42:48,2/2/2015 17:57:48,A
12/16/2015 8:12:39,12/18/2015 11:44:00,12/18/2015 11:51:30,12/18/2015 11:57:01,12/18/2015 12:12:01,A
8/3/2015 0:02:16,8/5/2015 13:00:00,8/6/2015 13:14:40,8/6/2015 13:39:01,8/6/2015 13:54:01,A
12/26/2015 17:57:19,12/29/2015 13:39:00,12/29/2015 13:52:59,12/29/2015 14:01:00,12/29/2015 14:16:00,A
1/15/2015 13:46:38,1/19/2015 12:46:08,1/19/2015 12:54:59,1/19/2015 13:08:19,1/19/2015 13:23:19,C
12/22/2015 18:40:05,12/24/2015 10:41:00,12/25/2015 7:01:51,12/25/2015 7:34:09,12/25/2015 7:49:09,A
11/6/2015 9:14:49,11/9/2015 12:30:00,11/9/2015 12:36:01,11/9/2015 12:49:01,11/9/2015 13:04:01,A
9/8/2015 16:14:44,9/10/2015 13:00:03,9/10/2015 13:00:54,9/10/2015 13:13:45,9/10/2015 13:28:45,A
1/6/2015 19:45:23,1/8/2015 12:40:34,1/8/2015 12:54:58,1/8/2015 13:12:18,1/8/2015 13:27:18,A
11/23/2015 17:54:03,11/25/2015 10:49:31,11/25/2015 10:53:37,11/25/2015 11:00:02,11/25/2015 11:15:02,A
4/26/2015 14:52:52,4/28/2015 11:42:30,4/28/2015 12:15:38,4/28/2015 12:31:32,4/28/2015 12:46:32,A
6/7/2015 6:39:41,6/9/2015 11:50:01,6/9/2015 12:16:06,6/9/2015 12:22:03,6/9/2015 12:37:03,A
3/12/2015 7:28:17,3/16/2015 12:02:03,3/16/2015 12:13:38,3/16/2015 12:35:16,3/16/2015 12:50:16,A
5/23/2015 23:36:37,5/27/2015 11:45:18,5/27/2015 12:07:23,5/27/2015 13:47:09,5/27/2015 14:02:09,A
6/22/2015 9:24:03,6/24/2015 12:01:45,6/30/2015 13:06:07,6/30/2015 13:18:00,6/30/2015 13:33:00,A
11/17/2015 14:29:55,11/19/2015 11:50:01,11/19/2015 15:31:41,11/19/2015 15:46:00,11/19/2015 16:01:00,A
6/28/2015 19:15:42,6/30/2015 15:25:09,6/30/2015 16:01:42,6/30/2015 16:18:00,6/30/2015 16:33:00,A
5/25/2015 17:17:14,5/27/2015 11:45:07,5/27/2015 12:07:21,5/27/2015 13:47:35,5/27/2015 14:02:35,A
12/1/2015 1:35:38,12/1/2015 1:39:31,12/1/2015 2:20:53,12/1/2015 7:42:14,12/1/2015 7:57:14,B
2/20/2015 16:05:38,2/24/2015 10:59:00,2/24/2015 11:08:38,2/24/2015 11:16:22,2/24/2015 11:31:22,A
1/7/2015 13:01:20,1/7/2015 13:01:21,1/7/2015 13:01:21,1/7/2015 13:01:21,1/7/2015 13:16:21,C
5/6/2015 10:31:32,5/8/2015 12:27:37,5/8/2015 13:23:09,5/8/2015 13:36:40,5/8/2015 13:51:40,A
9/4/2015 8:07:45,9/8/2015 11:45:06,9/13/2015 8:52:51,9/13/2015 9:03:00,9/13/2015 9:18:00,A
8/5/2015 18:29:32,8/7/2015 11:40:02,8/7/2015 11:48:13,8/7/2015 11:57:01,8/7/2015 12:12:01,A
10/12/2015 9:28:20,10/12/2015 9:29:28,10/12/2015 9:50:47,10/12/2015 10:04:00,10/12/2015 10:19:00,B
6/19/2015 17:51:59,6/23/2015 12:45:02,6/23/2015 13:38:31,6/23/2015 13:48:01,6/23/2015 14:03:01,A
12/18/2015 13:23:47,12/22/2015 12:40:00,12/22/2015 12:42:36,12/22/2015 13:02:02,12/22/2015 13:17:02,A
11/29/2015 20:46:24,12/1/2015 11:55:22,12/1/2015 12:00:51,12/1/2015 12:13:03,12/1/2015 12:28:03,A
1/12/2015 15:22:44,1/14/2015 10:41:40,1/14/2015 11:46:13,1/14/2015 12:07:16,1/14/2015 12:22:16,A
1/12/2015 10:55:18,1/13/2015 11:05:36,1/13/2015 12:57:35,1/13/2015 13:08:54,1/13/2015 13:23:54,A
1/30/2015 13:06:26,2/5/2015 11:31:35,2/5/2015 11:36:59,2/5/2015 11:50:07,2/5/2015 12:05:07,A
8/20/2015 20:12:25,8/24/2015 13:11:16,8/24/2015 13:29:22,8/24/2015 13:40:03,8/24/2015 13:55:03,A
3/30/2015 9:39:18,4/7/2015 13:59:17,4/7/2015 15:00:22,4/7/2015 15:16:02,4/7/2015 15:31:02,A
4/23/2015 19:31:04,4/27/2015 12:01:55,4/27/2015 12:41:31,4/27/2015 14:21:19,4/27/2015 14:36:19,A
1/5/2015 20:43:17,1/7/2015 11:19:50,1/7/2015 12:55:03,1/7/2015 13:03:20,1/7/2015 13:18:20,A
10/28/2015 8:47:20,10/30/2015 13:45:01,10/30/2015 13:55:09,10/30/2015 14:16:01,10/30/2015 14:31:01,A
8/17/2015 11:56:08,8/19/2015 13:14:43,8/20/2015 12:59:04,8/20/2015 13:07:02,8/20/2015 13:22:02,A
2/10/2015 6:54:47,2/10/2015 10:46:43,2/10/2015 11:26:32,2/10/2015 11:50:22,2/10/2015 12:05:22,C
1/15/2015 12:51:50,1/19/2015 11:58:46,1/19/2015 12:54:01,1/19/2015 13:08:17,1/19/2015 13:23:17,A
9/3/2015 10:43:02,9/4/2015 11:47:22,9/4/2015 12:34:32,9/4/2015 13:03:02,9/4/2015 13:18:02,A
6/9/2015 15:58:20,6/11/2015 12:50:05,6/11/2015 12:58:59,6/11/2015 13:07:01,6/11/2015 13:22:01,A
1/11/2015 21:48:53,1/15/2015 13:00:49,1/15/2015 13:20:29,1/15/2015 13:25:11,1/15/2015 13:40:11,A
12/22/2015 14:56:19,12/31/2015 11:52:55,12/31/2015 11:54:46,12/31/2015 12:00:12,12/31/2015 12:15:12,A
8/19/2015 14:48:59,8/24/2015 13:15:27,8/24/2015 13:29:22,8/24/2015 13:40:02,8/24/2015 13:55:02,A
3/16/2015 20:27:07,3/18/2015 11:38:02,3/18/2015 12:20:34,3/18/2015 12:40:17,3/18/2015 12:55:17,A
4/29/2015 10:12:35,4/30/2015 12:03:10,4/30/2015 12:12:22,4/30/2015 13:13:06,4/30/2015 13:28:06,A
2/23/2015 20:07:12,2/25/2015 12:36:43,2/25/2015 20:49:13,2/25/2015 20:54:32,2/25/2015 21:09:32,A
1/20/2015 9:27:34,1/21/2015 10:18:04,1/21/2015 10:46:30,1/22/2015 7:31:25,1/22/2015 7:46:25,A
10/11/2015 11:18:18,10/13/2015 15:56:05,10/13/2015 16:03:03,10/13/2015 16:18:00,10/13/2015 16:33:00,C
8/7/2015 8:32:21,8/10/2015 12:43:23,8/10/2015 12:48:00,8/10/2015 13:10:01,8/10/2015 13:25:01,A
1/26/2015 11:16:50,1/28/2015 12:19:57,1/28/2015 12:23:40,1/28/2015 12:33:06,1/28/2015 12:48:06,A
10/19/2015 12:20:36,10/21/2015 13:44:16,10/21/2015 13:49:20,10/21/2015 14:00:18,10/21/2015 14:15:18,C
11/13/2015 23:40:41,11/17/2015 13:50:05,11/20/2015 9:32:33,11/20/2015 9:44:03,11/20/2015 9:59:03,A
6/15/2015 12:16:23,6/16/2015 13:45:02,6/16/2015 13:46:48,6/16/2015 13:56:03,6/16/2015 14:11:03,A
10/2/2015 14:34:37,10/6/2015 12:05:06,10/6/2015 12:25:09,10/6/2015 12:33:00,10/6/2015 12:48:00,A
3/24/2015 9:29:45,3/26/2015 11:55:34,3/26/2015 12:04:05,3/26/2015 12:17:32,3/26/2015 12:32:32,A
11/23/2015 13:38:13,11/25/2015 10:49:28,11/25/2015 10:53:37,11/25/2015 11:00:04,11/25/2015 11:15:04,A
10/4/2015 13:30:19,10/6/2015 12:05:02,10/6/2015 12:25:09,10/6/2015 12:33:00,10/6/2015 12:48:00,A
8/11/2015 18:30:50,8/13/2015 12:45:02,8/13/2015 12:57:29,8/13/2015 13:05:00,8/13/2015 13:20:00,A
2/17/2015 18:11:11,2/19/2015 12:17:22,2/19/2015 12:59:07,2/19/2015 13:16:36,2/19/2015 13:31:36,A
10/26/2015 10:37:11,10/27/2015 11:45:07,10/27/2015 11:54:42,10/27/2015 12:01:04,10/27/2015 12:16:04,A
12/21/2015 13:39:39,12/29/2015 13:38:08,12/29/2015 13:53:16,12/29/2015 14:17:00,12/29/2015 14:32:00,A
7/16/2015 13:20:12,7/20/2015 11:50:02,7/20/2015 11:51:26,7/20/2015 11:57:01,7/20/2015 12:12:01,A
5/19/2015 14:54:37,5/26/2015 13:55:00,5/26/2015 14:11:22,5/26/2015 14:30:01,5/26/2015 14:45:01,A
7/11/2015 16:43:57,7/14/2015 12:40:03,7/14/2015 13:10:29,7/14/2015 13:16:04,7/14/2015 13:31:04,A
4/13/2015 11:40:35,4/17/2015 12:00:16,4/17/2015 12:15:33,4/17/2015 12:35:41,4/17/2015 12:50:41,A
8/6/2015 19:26:47,8/10/2015 12:43:22,8/10/2015 12:48:00,8/10/2015 13:10:02,8/10/2015 13:25:02,A
8/29/2015 23:41:37,9/1/2015 11:50:09,9/1/2015 11:54:33,9/1/2015 12:06:01,9/1/2015 12:21:01,A
9/28/2015 19:54:04,9/30/2015 16:50:01,9/30/2015 16:56:58,9/30/2015 17:09:01,9/30/2015 17:24:01,A
11/18/2015 11:24:23,11/18/2015 11:26:37,11/18/2015 11:30:02,11/18/2015 11:39:00,11/18/2015 11:54:00,B
3/20/2015 13:34:04,3/23/2015 11:38:23,3/23/2015 12:08:17,3/23/2015 12:21:41,3/23/2015 12:36:41,A
1/15/2015 15:06:49,1/19/2015 12:00:24,1/19/2015 12:54:03,1/19/2015 13:08:10,1/19/2015 13:23:10,A
12/9/2015 21:47:23,12/11/2015 11:38:04,12/11/2015 12:02:54,12/11/2015 12:18:01,12/11/2015 12:33:01,A
8/12/2015 20:58:30,8/14/2015 11:45:06,8/14/2015 18:32:45,8/14/2015 18:38:01,8/14/2015 18:53:01,A
1/13/2015 21:36:47,1/15/2015 11:44:42,1/15/2015 12:37:29,1/15/2015 12:44:09,1/15/2015 12:59:09,A
7/19/2015 18:32:06,7/21/2015 12:50:05,7/21/2015 12:56:08,7/21/2015 13:16:01,7/21/2015 13:31:01,A
11/8/2015 22:08:08,11/10/2015 11:47:30,11/10/2015 11:51:35,11/10/2015 12:18:02,11/10/2015 12:33:02,A
8/7/2015 9:26:28,8/11/2015 12:15:05,8/11/2015 12:27:51,8/11/2015 12:36:05,8/11/2015 12:51:05,A
7/27/2015 10:59:57,7/29/2015 12:00:07,7/29/2015 12:41:57,7/29/2015 12:50:08,7/29/2015 13:05:08,A
12/18/2015 18:42:19,12/22/2015 10:58:01,12/22/2015 11:11:05,12/22/2015 11:25:08,12/22/2015 11:40:08,A
3/9/2015 22:06:25,3/13/2015 11:51:58,3/13/2015 11:58:52,3/13/2015 12:11:02,3/13/2015 12:26:02,A
12/29/2015 20:06:21,12/31/2015 10:39:04,12/31/2015 10:53:53,12/31/2015 11:02:00,12/31/2015 11:17:00,A
3/31/2015 8:32:02,4/1/2015 11:56:52,4/1/2015 12:48:43,4/1/2015 13:00:22,4/1/2015 13:15:22,A
4/17/2015 11:48:27,4/21/2015 11:41:17,4/21/2015 12:26:36,4/21/2015 13:06:36,4/21/2015 13:21:36,A
5/22/2015 10:08:00,5/25/2015 12:50:03,5/25/2015 13:15:15,5/25/2015 13:22:01,5/25/2015 13:37:01,A
10/22/2015 12:00:43,10/26/2015 11:50:01,10/26/2015 11:54:56,10/26/2015 12:38:10,10/26/2015 12:53:10,A
12/7/2015 18:47:45,12/9/2015 11:43:02,12/9/2015 11:51:11,12/9/2015 12:03:03,12/9/2015 12:18:03,A
4/27/2015 10:39:12,4/28/2015 11:39:47,4/28/2015 12:15:36,4/28/2015 12:31:19,4/28/2015 12:46:19,A
2/11/2015 21:18:05,2/13/2015 11:31:14,2/13/2015 11:55:50,2/13/2015 12:01:29,2/13/2015 12:16:29,A
11/17/2015 22:56:35,11/20/2015 11:55:01,11/20/2015 11:56:33,11/20/2015 12:07:00,11/20/2015 12:22:00,A
